SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-21¿ÀÈÄ5:0Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250121_133847, SP_2025.01.21_13.38.47_015, 30.80, 33.69, 3.27, 5686.4, 863.8, 5751.6, 8.6, 72.5, 77.3, 31.9, 3.2, -1.6, 57.1, 3.2, 31.80, 33.14, 2.81, 8030.1, -107.3, 8005.3, -0.7, 0, 0, , GCQ,20250121_133832, Wedge,  Standard,  31.9,  34.5,  3.8,  4013,  -231,  -3.3,  4020,  78.2,  85.0,  4.3,  48.1,  19.3,  32.7,  0.98,  -5.1,  9.8,  -6.5,  -1.1,  46.7,  2161.0,  7,  -32.6, , TM4,20250121_133832, 2025-01-21 PM 1:38:32, , , Unknown Player, Sand Wedge, Premium, 31.177, -3.3999999999999995, 8.800000000000002, 7.3, 61.593999999999994, 7, 39.409000000000006, 2.121, -6.679, 31.5435, 1.0118, 33.72800000000001, 3.2919999999999994, 4029.29, Measured, 7.868999999999998, 46.278194427490234, 18.19782018216045, 2.988609435260587, 78.90095726733769, 6.596961595125939, -1.3267746772430702, 4.327186, 77.63222079248877, 6.448355784915482, 45.822030316957466, 22.41610336303711, 4.245905, 87.49886589868723, 7.596122522886525, 64.67214332477246, -6.6310207259448015, -17.92848106623884, 1.995, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_133849, SD_2025.01.21_13.38.49_007, 33.03, 35.91, 3.14, 6483.3, -1263.0, 6605.2, -11.0, 73.8, 75.5, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.70, 29.02, 1.25, 4561.2, -117.3, 4583.7, -3.2, 0, 0, , 
Wave,20250121_133907, SP_2025.01.21_13.39.07_016, 32.29, 36.12, 2.06, 6536.7, -746.1, 6579.2, -6.5, 76.2, 79.6, 30.4, -1.4, 6.0, 62.6, 6.1, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_133852, Wedge,  Standard,  33.4,  37.1,  2.5,  3300,  -629,  -10.8,  3359,  84.1,  91.4,  -1.0,  50.8,  23.2,  32.1,  1.04,  -5.9,  7.6,  -9.7,  -2.9,  43.9,  2503.2,  10,  -2.4, , TM4,20250121_133852, 2025-01-21 PM 1:38:52, , , Unknown Player, Sand Wedge, Premium, 26.638, -3, 10, 5.7, 73.485, 9.147, 40.93600000000001, 0.087, -9.913, 33.1385, 1.244, 36.52, 1.464, 3343.17, Measured, 5.390999999999999, 50.250343322753906, 22.075493407657987, 2.6142878995414436, 81.02323094140893, 6.985394377448317, 0.1515700228146824, 4.663186, 81.15212430588919, 7.003699907920343, 49.61537373181509, 22.5938720703125, 4.672005, 90.15943180824671, 8.281508536692671, 64.9046435567644, -11.910087492107182, -6.734446821932361, 4.936, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_133903, SD_2025.01.21_13.39.03_008, 31.93, 39.15, 6.87, 8312.1, 207.6, 8314.7, 1.4, 71.6, 73.1, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.07, 28.01, 4.22, 4225.4, 351.9, 4298.2, 4.4, 0, 0, , 
Wave,20250121_133921, SP_2025.01.21_13.39.21_017, 32.14, 37.68, 4.71, 6461.9, 77.7, 6462.4, 0.7, 74.8, 78.2, 31.9, 3.2, 3.4, 62.3, 6.7, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_133906, Wedge,  Standard,  32.8,  39.9,  5.8,  2935,  -292,  -5.7,  2949,  81.3,  89.4,  6.6,  52.7,  24.5,  32.7,  1.00,  -5.9,  9.9,  -6.3,  -0.7,  48.1,  2877.7,  12,  -13.9, , TM4,20250121_133905, 2025-01-21 PM 1:39:05, , , Unknown Player, Sand Wedge, Premium, 30.739, -1.1000000000000005, 7.5, 2.5999999999999996, 64.14900000000002, 6.8870000000000005, 42.985, 8.346, 0.8460000000000001, 32.3877, 1.0536, 38.997, 8.233, 2868.66, Measured, , 46.29908752441406, 19.366322658835216, 6.022816810503028, 76.05851015132471, 11.250297901913262, -2.7814651701092634, 4.368914, 74.01383374075148, 10.85261972934987, 52.639705598801214, 20.152145385742188, 4.199812, 81.34418148594736, 12.213965641148626, , , , , , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_133920, SD_2025.01.21_13.39.20_009, 32.43, 37.12, 3.12, 6867.3, 1563.0, 7042.9, 12.8, 78.6, 81.9, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.07, 31.07, 1.31, 5071.5, 260.2, 5038.7, 2.3, 0, 1, , 
Wave,20250121_133938, SP_2025.01.21_13.39.38_018, 31.03, 36.71, 1.70, 6471.6, -813.8, 6522.5, -7.2, 71.5, 75.1, 30.9, -3.0, 6.1, 60.7, 5.1, 32.10, 35.07, 1.33, 6513.1, 16.9, 6482.9, -0.6, 0, 0, , GCQ,20250121_133923, Wedge,  Standard,  32.2,  38.1,  2.7,  3299,  -265,  -4.6,  3310,  79.4,  86.4,  2.1,  51.1,  22.4,  32.2,  1.00,  -5.6,  8.1,  -6.6,  -2.0,  46.2,  2556.6,  13,  -20.0, , TM4,20250121_133923, 2025-01-21 PM 1:39:23, , , Unknown Player, Sand Wedge, Premium, 30.679, -3.3999999999999995, 8.800000000000002, 7.000000000000001, 67.084, 7.304999999999999, 41.902, 0.132, -8.668, 31.6649, 1.0321, 37.351000000000006, 1.34, 3265.14, Measured, 9.565000000000001, 48.27391052246094, 20.89994350188058, 2.9239096861166267, 79.72998784538301, 7.499265987016538, -0.13274723672550007, 4.515551, 79.61306937832252, 7.480524282018922, 48.526404041775834, 22.9146728515625, 4.50783, 89.37406792223467, 9.04327481745728, 65.53709749114753, -12.36679857102654, -12.970853149166462, 5.625, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_133939, SD_2025.01.21_13.39.39_010, 33.58, 36.43, 1.63, 6552.2, 1537.0, 6730.1, 13.2, 80.2, 84.7, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.72, 28.57, -0.29, 4384.7, 178.7, 4351.0, 2.1, 0, 1, , 
Wave,20250121_133957, SP_2025.01.21_13.39.57_019, 33.25, 36.17, 1.84, 6763.2, -404.7, 6775.3, -3.4, 79.1, 82.3, 33.5, 1.1, 3.4, 62.9, 4.5, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_133942, Wedge,  Standard,  33.6,  38.0,  1.0,  2765,  -227,  -4.7,  2774,  86.2,  93.9,  -0.6,  51.1,  24.2,  32.4,  1.04,  -6.4,  7.4,  -7.2,  -2.3,  43.3,  2500.4,  10,  -14.6, , TM4,20250121_133942, 2025-01-21 PM 1:39:42, , , Unknown Player, Sand Wedge, Premium, 31.011, -2.8, 8.800000000000002, 5.8, 69.523, 7.679, 39.00099999999999, -0.246, -9.046, 32.9808, 1.0635, 37.18200000000001, 0.292, 1368.05, Measured, -0, 48.29225158691406, 18.920839906969217, 3.0006587302095324, 82.28414591888186, 6.931568797242609, -2.737813345103676, 4.139052, 80.0637560795401, 6.6692844438919705, 49.73629353193094, 22.719575881958008, 3.985752, 91.65277364750246, 8.00649767605188, 65.48772857346063, -8.1505280664261, -15.309845109721834, 6.262, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_133958, SD_2025.01.21_13.39.58_011, 31.84, 36.16, 5.07, 5155.4, 916.0, 5236.1, 10.1, 79.0, 83.5, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.44, 32.02, 4.85, 4889.6, 583.9, 4952.3, 7.0, 0, 1, , 
Wave,20250121_134016, SP_2025.01.21_13.40.16_020, 31.57, 36.04, 4.10, 6180.0, 11.8, 6180.1, 0.1, 74.2, 78.0, 32.2, 3.2, 3.2, 64.0, 7.0, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134001, Wedge,  Standard,  32.2,  37.3,  4.5,  3160,  -165,  -3.0,  3164,  80.1,  87.3,  5.6,  50.2,  21.8,  32.9,  0.98,  -5.6,  11.1,  -6.8,  -0.5,  44.2,  3212.7,  17,  -16.5, , TM4,20250121_134000, 2025-01-21 PM 1:40:00, , , Unknown Player, Sand Wedge, Premium, 30.605, -3.8000000000000003, 10.799999999999999, 7.6, 67.951, 9.254, 40.949, 2.833, -7.9670000000000005, 31.9264, 1.0432, 36.592, 3.901, 3143.57, Measured, 0.6850000000000002, 48.90212631225586, 20.902698030070017, 4.0909897246448415, 81.27656727842746, 8.669101163486214, -1.0132509628901454, 4.600466, 80.39137359222516, 8.5445431973072, 48.56494500194733, 22.620668411254883, 4.541311, 90.18427539768284, 9.916308579051137, 65.0656888265205, -13.84061306893899, -13.691192363030982, 3.087, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,, , , , , , , , , , , , , , , , , , , , , , , , , , 
Wave,, , , , , , , , , , , , , , , , , , , , , , , , , , GCQ,20250121_134023, Wedge,  Standard,  33.3,  37.9,  2.6,  2619,  -400,  -8.7,  2649,  85.3,  93.6,  0.4,  50.7,  23.7,  32.2,  1.03,  -6.6,  9.4,  -9.3,  -1.0,  47.0,  2355.9,  8,  -20.1, , TM4,20250121_134023, 2025-01-21 PM 1:40:23, , , Unknown Player, Sand Wedge, Premium, 30.751, -3.7000000000000006, 8.5, 8.1, 63.365, 6.627, 40.706, 1.187, -7.313, 32.9083, 1.0702, 37.209, 1.996, 2596, Measured, 15.971, 46.763614654541016, 18.496492526571007, 2.997077177476969, 79.82748368919933, 7.1124100801498065, -3.2615645185959568, 4.224121, 77.15695405466916, 6.741552090215327, 49.36865395642301, 21.872072219848633, 4.034443, 86.85344805955074, 8.040906333315768, , , , 4.061, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134020, SD_2025.01.21_13.40.20_012, 33.34, 36.95, 3.33, 8554.4, 127.8, 8555.3, 0.9, 75.7, 77.2, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.82, 28.50, 0.54, 4853.9, 267.9, 4889.8, 2.1, 0, 1, , 
Wave,20250121_134038, SP_2025.01.21_13.40.38_021, 32.82, 34.57, 1.11, 5971.7, -279.2, 5978.2, -2.7, 79.5, 83.6, 31.9, 3.2, 2.4, 62.4, 5.8, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134043, Wedge,  Standard,  32.8,  26.3,  2.8,  6416,  -336,  -3.0,  6425,  79.6,  87.1,  2.8,  41.7,  14.8,  32.4,  1.01,  -7.0,  8.6,  -6.4,  -1.2,  42.8,  1757.1,  19,  -31.0, , TM4,20250121_134043, 2025-01-21 PM 1:40:43, , , Unknown Player, Sand Wedge, Premium, 30.74, -4.999999999999999, 9, 10, 63.348, 6.401000000000001, 34.45099999999999, 0.142, -8.858, 32.9721, 1.0726, 25.979, 2.399, 6344.23, Measured, 10.108, 46.25445556640625, 14.217640033535421, 2.3816689098356143, 80.63042646868053, 5.493283052906952, -2.9054903855713725, 4.153337, 77.41665256390256, 5.167994164873513, 40.87284533003416, 20.656753540039062, 3.946924, 85.8626963122518, 6.0072716739536105, 66.37480053355677, -14.641313513303501, -8.949485914074824, 1.93, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134040, SD_2025.01.21_13.40.40_013, 32.71, 25.53, 3.20, 8432.7, 619.0, 8455.4, 4.2, 75.4, 78.7, 34.5, 98765.0, 98765.0, 98765.0, 98765.0, 33.16, 28.71, 1.04, 6562.0, -694.2, 6606.3, -6.5, 0, 0, , 
Wave,20250121_134058, SP_2025.01.21_13.40.58_022, 32.41, 25.82, 3.01, 5404.3, -586.1, 5436.0, -6.2, 78.5, 86.9, 32.8, -4.2, 5.8, 60.5, 3.6, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134101, Wedge,  Standard,  33.9,  38.0,  2.7,  2265,  -210,  -5.3,  2275,  89.3,  97.8,  2.2,  50.5,  24.6,  32.8,  1.03,  -6.7,  9.1,  -7.3,  -1.4,  42.9,  2940.2,  4,  -14.3, , TM4,20250121_134101, 2025-01-21 PM 1:41:01, , , Unknown Player, Sand Wedge, Premium, 29.987, -4.2, 10.200000000000003, 8, 71.366, 8.729, 40.075, 0.472, -9.728, 33.5856, 1.12, 37.18299999999999, 1.35, 2217.18, Measured, 39.228, 46.45393371582031, 18.72692988058408, 3.753463790420134, 77.27136666120367, 9.685192910335784, -2.8366395049345976, 4.223353, 75.06587117606058, 9.206001364014352, 50.973191255340396, 21.58609390258789, 4.059316, 84.36293903221872, 11.159997643443159, 65.72238425113622, -3.1596500379158905, -11.636942336399363, 7.448, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134058, SD_2025.01.21_13.40.58_014, 33.66, 36.41, 3.11, 7205.7, 1582.0, 7377.4, 12.4, 73.4, 75.9, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.77, 27.33, 2.81, 4049.6, 290.3, 4078.5, 2.7, 0, 1, , 
Wave,20250121_134116, SP_2025.01.21_13.41.16_023, 33.03, 35.08, 1.75, 6691.0, -895.8, 6750.7, -7.6, 78.8, 82.3, 31.9, -1.9, 6.3, 64.4, 6.3, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134119, Wedge,  Standard,  32.3,  36.3,  1.8,  3012,  -321,  -6.1,  3029,  81.2,  90.0,  0.2,  49.2,  21.1,  33.5,  0.96,  -5.1,  9.1,  -7.5,  -0.4,  44.5,  2885.3,  17,  -28.1, , TM4,20250121_134119, 2025-01-21 PM 1:41:19, , , Unknown Player, Sand Wedge, Premium, 31.668, -3.500000000000001, 5.7, 7.7, 60.29800000000001, 3.7320000000000007, 39.800000000000004, 0.51, -5.190000000000001, 31.9459, 1.0088, 35.54899999999999, 1.2070000000000003, 3039.73, Measured, -0, 45.627838134765625, 16.221834277828005, 2.134445360841626, 79.20022532166784, 6.308259278522523, -0.8009177187050877, 4.012665, 78.38940241147121, 6.163721872592853, 44.132310520834054, 21.081375122070312, 3.958662, 89.75209515305008, 8.158894558679219, , , , 4.517, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134117, SD_2025.01.21_13.41.17_015, 31.95, 35.96, 2.34, 6355.4, 1765.0, 6595.9, 15.5, 77.8, 84.2, 34.5, 98765.0, 98765.0, 98765.0, 98765.0, 29.94, 28.46, -0.23, 5624.8, 1041.4, 5780.6, 9.8, 0, 0, , 
Wave,20250121_134135, SP_2025.01.21_13.41.35_024, 31.73, 33.75, 1.17, 6901.1, -734.4, 6940.1, -6.1, 74.6, 78.2, 34.3, -3.2, 4.4, 58.8, 2.8, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134141, Wedge,  Standard,  31.7,  37.7,  5.4,  2387,  -425,  -10.1,  2425,  80.0,  88.2,  4.5,  49.3,  21.1,  31.5,  1.01,  -6.8,  9.8,  -4.9,  -2.6,  43.5,  1804.2,  4,  -24.1, , TM4,20250121_134140, 2025-01-21 PM 1:41:40, , , Unknown Player, Sand Wedge, Premium, 30.332, -4.400000000000001, 10.200000000000003, 9.1, 67.252, 8.273, 39.983000000000004, 4.680999999999999, -5.519000000000001, 31.4761, 1.0377, 36.571, 5.257999999999999, 2405.73, Measured, 12.367, 41.460391998291016, 16.69604824739367, 4.061960776408117, 69.47393056178288, 8.520857472151016, -3.7009880828066657, 4.222098, 66.68688367313565, 8.046086935415342, 51.48835362001489, 18.82278060913086, 3.980636, 74.57579293919696, 9.34838125948983, 65.54745078114942, -7.686444330174108, -15.664665308602952, 1.946, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134138, SD_2025.01.21_13.41.38_016, 30.62, 33.53, 5.86, 7428.1, 1136.0, 7514.5, 8.7, 70.6, 74.3, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 30.71, 31.14, 4.96, 5851.6, 976.9, 5951.4, 9.0, 0, 0, , 
Wave,20250121_134156, SP_2025.01.21_13.41.56_025, 31.31, 35.63, 2.88, 6444.1, -730.5, 6485.3, -6.5, 72.9, 76.7, 31.9, -0.0, 6.0, 63.6, 6.8, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134200, Wedge,  Standard,  34.4,  32.7,  -0.5,  4542,  -1082,  -13.4,  4669,  86.8,  93.7,  -7.9,  48.4,  21.2,  32.5,  1.06,  -3.7,  10.5,  -15.3,  -5.9,  41.0,  3574.2,  -2,  -4.1, , TM4,20250121_134159, 2025-01-21 PM 1:41:59, , , Unknown Player, Sand Wedge, Premium, 32.504, , , , 64.802, 7.821999999999999, 38.14, -1.1949999999999998, , 33.8543, 1.0415, 32.042, -0.007, 4635.67, Measured, , 53.25059127807617, 20.260021115149673, -1.6326475687233137, 36.39899666816515, -0.9342744002313444, 18.328783606350804, 1.560783, 86.18440362593488, -4.129013789587147, 48.34641881729084, 22.296159744262695, 4.652463, 94.04280665717836, -4.666638853954153, , , , , , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134157, SD_2025.01.21_13.41.57_017, 33.84, 31.74, -0.24, 8792.3, -911.0, 8839.4, -5.9, 89.2, 92.0, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 34.00, 29.74, -2.14, 4936.7, -972.5, 5014.1, -11.7, 0, 0, , 
Wave,20250121_134215, SP_2025.01.21_13.42.15_026, 33.20, 31.31, -1.05, 4966.3, -1007.7, 5067.5, -11.5, 82.8, 88.6, 27.4, 2.7, 5.7, 60.7, 9.3, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134221, Wedge,  Standard,  32.7,  36.1,  2.0,  3091,  -341,  -6.3,  3110,  82.8,  90.8,  0.3,  49.3,  21.5,  31.6,  1.04,  -5.0,  8.4,  -9.1,  -6.2,  43.3,  2615.2,  -7,  -4.9, , TM4,20250121_134221, 2025-01-21 PM 1:42:21, , , Unknown Player, Sand Wedge, Premium, 30.351, -1.2000000000000002, 10.4, 2.5999999999999996, 72.76599999999999, 9.966000000000001, 39.536, -0.416, -10.816, 32.2921, 1.064, 35.416999999999994, 1.044, 3066.83, Measured, -2.54, 48.72372055053711, 20.070081631373593, 1.0939475331344803, 80.38735344641233, 3.436987523861292, -0.4736549551538226, 4.49653, 79.97147584946919, 3.3950371362248357, 48.522747350092686, 21.913776397705078, 4.46782, 89.53502149529491, 4.35391859420324, 66.14934214133886, 1.627814007174753, -4.226709394545032, 1.939, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134219, SD_2025.01.21_13.42.19_018, 32.40, 35.51, 2.68, 6804.1, 431.0, 6817.7, 3.6, 77.7, 80.9, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 32.11, 32.51, -0.08, 4798.0, -450.0, 4796.4, -5.1, 0, 0, , 
Wave,20250121_134237, SP_2025.01.21_13.42.37_027, 31.81, 34.93, 1.16, 6104.3, -717.3, 6146.3, -6.7, 75.5, 79.4, 32.0, 2.1, 4.5, 64.1, 6.7, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134240, Wedge,  Standard,  32.3,  38.5,  1.1,  2676,  -352,  -7.5,  2699,  81.3,  88.9,  -1.4,  50.9,  22.8,  31.7,  1.02,  -6.0,  7.0,  -8.3,  -1.3,  42.9,  2375.0,  15,  -9.7, , TM4,20250121_134240, 2025-01-21 PM 1:42:40, , , Unknown Player, Sand Wedge, Premium, 30.12, -2.8, 8.4, 5.7, 71.78500000000001, 7.451, 41.225, -0.8639999999999999, -9.264, 31.7679, 1.0547, 37.598, 0.199, 2623.16, Measured, 25.532, 41.511959075927734, 17.118579244831025, 1.858450544273187, 39.291499027992366, 2.0059106185530546, 17.08150988598689, 1.832466, 66.25939567846072, 5.907441364177862, 54.43867716379034, 22.74486541748047, 3.526427, 73.7800499527646, 7.23561050648579, 65.5093016784949, -14.70965703075023, -12.20871316194545, 5.678, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134237, SD_2025.01.21_13.42.37_019, 31.60, 37.00, 1.92, 7880.8, 1079.0, 7954.3, 7.8, 72.2, 74.2, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 30.29, 29.01, 0.36, 4739.4, 333.1, 4719.2, 3.6, 0, 1, , 
Wave,20250121_134256, SP_2025.01.21_13.42.56_028, 31.45, 36.55, 1.41, 6599.9, -334.1, 6608.4, -2.9, 73.1, 76.4, 33.1, 1.4, 2.6, 62.3, 3.9, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134300, Wedge,  Standard,  33.7,  38.6,  1.4,  2413,  -473,  -11.1,  2459,  87.4,  96.0,  -2.7,  51.3,  24.8,  31.9,  1.06,  -4.7,  10.5,  -10.0,  -3.4,  43.5,  2214.0,  11,  -14.0, , TM4,20250121_134300, 2025-01-21 PM 1:43:00, , , Unknown Player, Sand Wedge, Premium, 30.818, -0.8, 11.2, 2, 68.764, 10.847, , , , 33.2462, 1.0788, 37.608, 0.387, , Undefined, 4.597, 51.55794143676758, 22.500543207994685, 2.4501918529974276, 82.37838073686216, 6.803251641355167, 2.03793220117806, 4.495174, 84.13093049802632, 7.046832248297024, 49.77151193375139, 23.180212020874023, 4.612594, 85.22299527003105, 7.19688681173051, 64.60847814764196, -12.835985278123188, -15.877245075764574, 6.481, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134257, SD_2025.01.21_13.42.57_020, 32.91, 36.10, 2.25, 8501.3, 165.5, 8502.9, 1.1, 76.2, 77.9, 33.0, 98765.0, 98765.0, 98765.0, 98765.0, 31.77, 28.92, -1.51, 4586.3, 101.5, 4581.9, 0.4, 0, 0, , 
Wave,20250121_134315, SP_2025.01.21_13.43.15_029, 32.21, 36.99, 1.62, 6770.7, -1170.9, 6871.2, -9.8, 74.9, 78.2, 32.0, -0.2, 7.4, 62.2, 8.7, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , GCQ,20250121_134323, Wedge,  Standard,  32.4,  38.8,  5.0,  2345,  -434,  -10.5,  2385,  82.3,  90.2,  3.7,  50.6,  22.9,  31.5,  1.03,  -5.7,  10.5,  -6.8,  -2.1,  45.0,  2474.8,  14,  -13.0, , TM4,20250121_134323, 2025-01-21 PM 1:43:23, , , Unknown Player, Sand Wedge, Premium, 28.194, -3, 12.200000000000001, 5.7, 71.503, 11.154000000000002, 41.003, 4.754, -7.446000000000001, 32.193, 1.1418, 37.805, 5.5040000000000004, 2324.2, Measured, 9.642, 45.346405029296875, 18.578440285269036, 4.864994652391346, 75.55859898264943, 9.838891727771404, -1.7824016688734459, 4.264492, 74.11093475416112, 9.602354105491917, 50.22813608104191, 20.748065948486328, 4.154811, 83.37414637161223, 11.100627343059113, 64.73708294180487, -13.653427419862728, -14.389947075584463, 2.509, , , , , , , , TRUE, , , , , Max,, , , , , , , , , , , , , , , , , , , , , , , , , , GRadar,20250121_134320, SD_2025.01.21_13.43.20_021, 31.83, 37.68, 5.19, 4794.0, 1462.0, 5012.0, 17.0, 75.3, 76.8, 31.4, 98765.0, 98765.0, 98765.0, 98765.0, 30.50, 28.77, 4.42, 4386.2, 195.5, 4431.7, 2.6, 0, 0, , 
